Comment ID,Link ID,Parent ID,Author,Score,Publish Date,Permalink,Text,Stickied,Is Submitter
f88mchf,t3_dzguac,t3_dzguac,banana_nutcase007,1,2019-11-21 11:25:05,/r/EDAnonymous/comments/dzguac/ugh_ed_brain/f88mchf/,"Yeah ima just drown my insides with monster ultra zero, water and Coke Zero/Diet DP to make up for being Stoney baloney drunk fat ass last night lol.",False,False
f883h3b,t3_dzguac,t3_dzguac,jia0609,1,2019-11-21 08:51:28,/r/EDAnonymous/comments/dzguac/ugh_ed_brain/f883h3b/,Ugh hiw relatable,False,False
