Comment ID,Link ID,Parent ID,Author,Score,Publish Date,Permalink,Text,Stickied,Is Submitter
f8skcjy,t3_e1p38f,t3_e1p38f,punchjackal,1,2019-11-26 09:40:28,/r/EDAnonymous/comments/e1p38f/did_i_seriously_just_have_a_full_on_binge_a_few/f8skcjy/,"Same thing happened to me! God, I hate this.",False,False
