Comment ID,Link ID,Parent ID,Author,Score,Publish Date,Permalink,Text,Stickied,Is Submitter
fakitoi,t3_e9pjxa,t3_e9pjxa,Rivka90,1,2019-12-12 10:24:22,/r/EDAnonymous/comments/e9pjxa/more_toast_when_restricting/fakitoi/,Okay that sounds awesome.,False,False
